index,Total Line Failures,Maximum failed line capacity,Load shed from previous step,Difference in Load Shed,Load,Steady State,Capacity of Failed Ones,Capacity of Failed Ones 2,Failed Line Index,Capacity of Failed One,Time of Failure Event,Accumulation of Failed Capacities,Demand-Loadshed Difference,Generation,Region 0 Failures,Region 1 Failures,Region 2 Failures,Region 3 Failures,Region 0 Topological Factor,Region 1 Topological Factor,Region 2 Topological Factor,Region 3 Topological Factor,Mean of T,Variance of T,Region of Failure
1350,6,0,-1.0,-1.0,5893.6,6,50.0,400.0,33,50.0,4626.0,4626,1267.6000000000004,0.0,0,1,4,1,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,2.0,0.33333333333333304,"[2, 2, 2, 1, 2, 3]"
1351,7,0,-1.0,-1.0,5893.6,-1,50.0,400.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,4,2,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,2.142857142857143,0.4081632653061229,"[2, 2, 2, 1, 2, 3, 3]"
1352,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4621.0,4621,1272.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1353,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,33,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
1354,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 3, 2]"
1355,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,37,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 3, 2, 3]"
1356,6,0,-1.0,-1.0,5893.6,-1,50.0,400.0,20,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3, 2, 3, 2]"
1357,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1358,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
1359,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,37,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 2, 3]"
1360,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,34,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 2, 3, 3]"
1361,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,20,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 2, 3, 3, 2]"
1362,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,39,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,3,0.0,0.0,0.5714285714285714,0.42857142857142855,2.4285714285714284,0.24489795918367374,"[2, 2, 2, 3, 3, 2, 3]"
1363,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1364,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,20,50.0,4623.0,4623,1270.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
1365,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,4,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2, 2]"
1366,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,37,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,4,1,0.0,0.0,0.8,0.2,2.2,0.15999999999999925,"[2, 2, 2, 2, 3]"
1367,6,0,-1.0,-1.0,5893.6,-1,50.0,400.0,33,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 2, 2, 3, 3]"
1368,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4621.0,4621,1272.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1369,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
1370,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,39,50.0,4620.0,4620,1273.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 2, 3]"
1371,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,4,1,0.0,0.0,0.8,0.2,2.2,0.15999999999999925,"[2, 2, 2, 3, 2]"
1372,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,34,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 2, 3, 2, 3]"
1373,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,33,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,3,0.0,0.0,0.5714285714285714,0.42857142857142855,2.4285714285714284,0.24489795918367374,"[2, 2, 2, 3, 2, 3, 3]"
1374,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4621.0,4621,1272.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1375,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
1376,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,39,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 2, 3]"
1377,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,33,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 2, 3, 3]"
1378,6,0,-1.0,-1.0,5893.6,-1,50.0,400.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,3,3,0.0,0.0,0.5,0.5,2.5,0.25,"[2, 2, 2, 3, 3, 3]"
1379,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4619.0,4619,1274.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1380,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,14,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
1381,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,33,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 2, 3]"
1382,5,0,-1.0,-1.0,5893.6,-1,50.0,400.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 2, 3, 3]"
1383,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4621.0,4621,1272.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1384,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
1385,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,37,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 2, 3]"
1386,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,39,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 2, 3, 3]"
1387,6,0,-1.0,-1.0,5893.6,-1,50.0,800.0,33,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,3,3,0.0,0.0,0.5,0.5,2.5,0.25,"[2, 2, 2, 3, 3, 3]"
1388,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1389,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,34,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
1390,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 3, 2]"
1391,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,4,1,0.0,0.0,0.8,0.2,2.2,0.15999999999999925,"[2, 2, 3, 2, 2]"
1392,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,33,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3, 2, 2, 3]"
1393,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,3,0.0,0.0,0.5714285714285714,0.42857142857142855,2.4285714285714284,0.24489795918367374,"[2, 2, 3, 2, 2, 3, 3]"
1394,2,100,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1395,3,0,-1.0,-1.0,5893.6,3,50.0,100.0,39,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
1396,4,0,-1.0,-1.0,5893.6,4,50.0,100.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 3, 2]"
1397,5,0,-1.0,-1.0,5893.6,5,50.0,100.0,34,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 3, 2, 3]"
1398,6,0,-1.0,-1.0,5893.6,-1,50.0,100.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,3,3,0.0,0.0,0.5,0.5,2.5,0.25,"[2, 2, 3, 2, 3, 3]"
1399,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4621.0,4621,1272.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1400,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
1401,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,39,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 2, 3]"
1402,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,33,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 2, 3, 3]"
1403,6,0,-1.0,-1.0,5893.6,-1,50.0,400.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,3,3,0.0,0.0,0.5,0.5,2.5,0.25,"[2, 2, 2, 3, 3, 3]"
1404,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1405,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,39,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
1406,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,41,50.0,4616.0,4616,1277.6000000000004,0.0,0,1,2,1,0.0,0.25,0.5,0.25,2.0,0.5,"[2, 2, 3, 1]"
1407,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,33,50.0,4624.0,4624,1269.6000000000004,0.0,0,1,2,2,0.0,0.2,0.4,0.4,2.2,0.5599999999999996,"[2, 2, 3, 1, 3]"
1408,6,0,-1.0,-1.0,5893.6,-1,50.0,400.0,14,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,3,2,0.0,0.16666666666666666,0.5,0.3333333333333333,2.166666666666667,0.47222222222222054,"[2, 2, 3, 1, 3, 2]"
1409,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1410,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
1411,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,34,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 2, 3]"
1412,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,33,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 2, 3, 3]"
1413,6,0,-1.0,-1.0,5893.6,-1,50.0,400.0,39,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,3,3,0.0,0.0,0.5,0.5,2.5,0.25,"[2, 2, 2, 3, 3, 3]"
1414,2,804,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1415,3,0,-1.0,-1.0,5893.6,3,50.0,804.8502436360034,33,50.0,4623.0,4623,1270.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
1416,4,0,-1.0,-1.0,5893.6,4,50.0,804.8502436360034,20,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 3, 2]"
1417,5,0,-1.0,-1.0,5893.6,5,50.0,804.8502436360034,14,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,4,1,0.0,0.0,0.8,0.2,2.2,0.15999999999999925,"[2, 2, 3, 2, 2]"
1418,6,0,-1.0,-1.0,5893.6,-1,50.0,804.8502436360034,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3, 2, 2, 3]"
1419,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1420,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
1421,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,41,50.0,4619.0,4619,1274.6000000000004,0.0,0,1,3,0,0.0,0.25,0.75,0.0,1.75,0.1875,"[2, 2, 2, 1]"
1422,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,0,1,4,0,0.0,0.2,0.8,0.0,1.8,0.16000000000000014,"[2, 2, 2, 1, 2]"
1423,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,33,50.0,4626.0,4626,1267.6000000000004,0.0,0,1,4,1,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,2.0,0.33333333333333304,"[2, 2, 2, 1, 2, 3]"
1424,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,4,2,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,2.142857142857143,0.4081632653061229,"[2, 2, 2, 1, 2, 3, 3]"
1425,2,50,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1426,3,0,-1.0,-1.0,5893.6,3,50.0,50.0,39,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,2,1,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 3]"
1427,4,0,-1.0,-1.0,5893.6,4,50.0,50.0,34,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,2,2,0.0,0.0,0.5,0.5,2.5,0.25,"[2, 2, 3, 3]"
1428,5,0,-1.0,-1.0,5893.6,5,50.0,50.0,20,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 3, 3, 2]"
1429,6,0,-1.0,-1.0,5893.6,-1,50.0,50.0,33,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,3,3,0.0,0.0,0.5,0.5,2.5,0.25,"[2, 2, 3, 3, 2, 3]"
1430,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1431,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
1432,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,41,50.0,4619.0,4619,1274.6000000000004,0.0,0,1,3,0,0.0,0.25,0.75,0.0,1.75,0.1875,"[2, 2, 2, 1]"
1433,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,0,1,4,0,0.0,0.2,0.8,0.0,1.8,0.16000000000000014,"[2, 2, 2, 1, 2]"
1434,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,33,50.0,4626.0,4626,1267.6000000000004,0.0,0,1,4,1,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,2.0,0.33333333333333304,"[2, 2, 2, 1, 2, 3]"
1435,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,4,2,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,2.142857142857143,0.4081632653061229,"[2, 2, 2, 1, 2, 3, 3]"
1436,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4623.0,4623,1270.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1437,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
1438,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,41,50.0,4619.0,4619,1274.6000000000004,0.0,0,1,3,0,0.0,0.25,0.75,0.0,1.75,0.1875,"[2, 2, 2, 1]"
1439,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,0,1,4,0,0.0,0.2,0.8,0.0,1.8,0.16000000000000014,"[2, 2, 2, 1, 2]"
1440,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,33,50.0,4626.0,4626,1267.6000000000004,0.0,0,1,4,1,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,2.0,0.33333333333333304,"[2, 2, 2, 1, 2, 3]"
1441,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,4,2,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,2.142857142857143,0.4081632653061229,"[2, 2, 2, 1, 2, 3, 3]"
1442,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4621.0,4621,1272.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1443,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
1444,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,37,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 2, 3]"
1445,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,34,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 2, 3, 3]"
1446,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,33,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,3,3,0.0,0.0,0.5,0.5,2.5,0.25,"[2, 2, 2, 3, 3, 3]"
1447,7,0,-1.0,-1.0,5893.6,-1,50.0,800.0,39,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,3,4,0.0,0.0,0.42857142857142855,0.5714285714285714,2.571428571428571,0.24489795918367463,"[2, 2, 2, 3, 3, 3, 3]"
1448,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1449,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,41,50.0,4624.0,4624,1269.6000000000004,0.0,0,1,2,0,0.0,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666665,0.22222222222222276,"[2, 2, 1]"
1450,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,14,50.0,4619.0,4619,1274.6000000000004,0.0,0,1,3,0,0.0,0.25,0.75,0.0,1.75,0.1875,"[2, 2, 1, 2]"
1451,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,37,50.0,4621.0,4621,1272.6000000000004,0.0,0,1,3,1,0.0,0.2,0.6,0.2,2.0,0.40000000000000036,"[2, 2, 1, 2, 3]"
1452,6,0,-1.0,-1.0,5893.6,6,50.0,400.0,33,50.0,4626.0,4626,1267.6000000000004,0.0,0,1,3,2,0.0,0.16666666666666666,0.5,0.3333333333333333,2.166666666666667,0.47222222222222054,"[2, 2, 1, 2, 3, 3]"
1453,7,0,-1.0,-1.0,5893.6,-1,50.0,400.0,20,50.0,5894.0,5894,-0.3999999999996362,0.0,0,1,4,2,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,2.142857142857143,0.4081632653061229,"[2, 2, 1, 2, 3, 3, 2]"
1454,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4624.0,4624,1269.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1455,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,20,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
1456,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,33,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 2, 3]"
1457,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,34,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,3,2,0.0,0.0,0.6,0.4,2.4000000000000004,0.23999999999999844,"[2, 2, 2, 3, 3]"
1458,6,0,-1.0,-1.0,5893.6,-1,50.0,400.0,37,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,3,3,0.0,0.0,0.5,0.5,2.5,0.25,"[2, 2, 2, 3, 3, 3]"
1459,2,400,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4622.0,4622,1271.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1460,3,0,-1.0,-1.0,5893.6,3,50.0,400.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
1461,4,0,-1.0,-1.0,5893.6,4,50.0,400.0,20,50.0,4619.0,4619,1274.6000000000004,0.0,0,0,4,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2, 2]"
1462,5,0,-1.0,-1.0,5893.6,5,50.0,400.0,39,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,4,1,0.0,0.0,0.8,0.2,2.2,0.15999999999999925,"[2, 2, 2, 2, 3]"
1463,6,0,-1.0,-1.0,5893.6,6,50.0,400.0,34,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 2, 2, 3, 3]"
1464,7,0,-1.0,-1.0,5893.6,-1,50.0,400.0,33,50.0,5894.0,5894,-0.3999999999996362,0.0,0,0,4,3,0.0,0.0,0.5714285714285714,0.42857142857142855,2.4285714285714284,0.24489795918367374,"[2, 2, 2, 2, 3, 3, 3]"
1465,2,800,-1.0,-1.0,5893.6,2,0.0,0.0,0,0.0,4621.0,4621,1272.6000000000004,0.0,0,0,2,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2]"
1466,3,0,-1.0,-1.0,5893.6,3,50.0,800.0,14,50.0,4624.0,4624,1269.6000000000004,0.0,0,0,3,0,0.0,0.0,1.0,0.0,2.0,0.0,"[2, 2, 2]"
1467,4,0,-1.0,-1.0,5893.6,4,50.0,800.0,39,50.0,4620.0,4620,1273.6000000000004,0.0,0,0,3,1,0.0,0.0,0.75,0.25,2.25,0.1875,"[2, 2, 2, 3]"
1468,5,0,-1.0,-1.0,5893.6,5,50.0,800.0,20,50.0,4621.0,4621,1272.6000000000004,0.0,0,0,4,1,0.0,0.0,0.8,0.2,2.2,0.15999999999999925,"[2, 2, 2, 3, 2]"
1469,6,0,-1.0,-1.0,5893.6,6,50.0,800.0,34,50.0,4625.0,4625,1268.6000000000004,0.0,0,0,4,2,0.0,0.0,0.6666666666666666,0.3333333333333333,2.333333333333333,0.2222222222222232,"[2, 2, 2, 3, 2, 3]"
